sample_id,split,is_valid,audio_frames,vision_frames,audio_active_mean,vision_active_mean
9PzZSheh10U_95_0615,test,True,100,50,2.116328477859497,268.60003662109375
9PzZSheh10U_9_5205,test,True,100,50,1.684144377708435,270.7445068359375
9QI-9w_VdB4_0_0,valid,False,,,,
9QI-9w_VdB4_41_128,valid,True,100,26,2.861738920211792,165.57562255859375
9QI-9w_VdB4_48_627,valid,True,100,50,2.8249166011810303,170.8675994873047
9QI-9w_VdB4_58_099,valid,True,100,12,2.8352537155151367,165.4336700439453
9TAGpMywQyE_0_0,test,False,,,,
9Un1O2ypJmI_0_0,train,False,,,,
9Un1O2ypJmI_18_569,train,True,100,50,2.9538540840148926,98.41256713867188
9Un1O2ypJmI_27_769,train,True,100,50,2.4743919372558594,98.05307006835938
9Un1O2ypJmI_38_793,train,True,100,50,2.6863412857055664,98.05500793457031
9VZ4cpoTFbo_29_484,train,True,100,50,3.0028064250946045,280.02056884765625
9VZ4cpoTFbo_4_581,train,True,100,50,3.042145013809204,280.5208740234375
9VZ4cpoTFbo_60_693,train,True,100,50,3.156459093093872,278.8286437988281
9VZ4cpoTFbo_9_2665,train,True,100,50,2.3749425411224365,249.321044921875
9XCmrHbU-rU_6_018,train,True,100,4,1.5787019729614258,201.04571533203125
9cSJglGi9Pg_101_62,train,False,,,,
9cSJglGi9Pg_112_276,train,True,100,49,2.2893807888031006,-4546.5810546875
9cSJglGi9Pg_124_927,train,True,100,50,2.1239967346191406,-678.9581298828125
9cSJglGi9Pg_129_438,train,True,100,50,1.8875524997711182,-1809.74365234375
9cSJglGi9Pg_15_646,train,True,100,50,2.554536819458008,-2565.0537109375
9cSJglGi9Pg_25_3545,train,True,100,50,2.4833414554595947,-301.18267822265625
9cSJglGi9Pg_35_003,train,False,,,,
9cSJglGi9Pg_41_5385,train,True,100,50,2.55517840385437,-110.66492462158203
9cSJglGi9Pg_51_7295,train,True,100,50,2.4480786323547363,79.92418670654297
9cSJglGi9Pg_66_43,train,False,,,,
9cSJglGi9Pg_71_8845,train,True,100,50,2.412541627883911,80.65702819824219
9cSJglGi9Pg_77_64099999999999,train,True,100,50,2.389069080352783,79.41852569580078
9cSJglGi9Pg_82_61949999999999,train,True,100,50,2.383239269256592,79.49220275878906
9cSJglGi9Pg_88_2025,train,True,100,50,2.4214463233947754,-301.4999694824219
9cYNT_YSo8o_11_116,test,True,100,31,2.198349952697754,256.03973388671875
9cYNT_YSo8o_21_608,test,True,100,50,2.1369566917419434,263.4305725097656
9ceYD_OzPz8_0_0,train,False,,,,
9cxlcpbmrH0_0_0,train,True,100,1,1.2661787271499634,256.8298034667969
9cxlcpbmrH0_102_18,train,False,,,,
9cxlcpbmrH0_112_1175,train,True,100,50,2.112807273864746,246.1640167236328
9cxlcpbmrH0_118_542,train,True,100,50,2.1509411334991455,248.41079711914062
9cxlcpbmrH0_16_0955,train,True,100,50,2.3455286026000977,245.38563537597656
9cxlcpbmrH0_21_1445,train,True,100,50,2.3335726261138916,247.76812744140625
9cxlcpbmrH0_34_035,train,False,,,,
9cxlcpbmrH0_44_371,train,True,100,50,1.950385332107544,249.492431640625
9cxlcpbmrH0_53_895,train,True,100,50,2.1343352794647217,245.4314422607422
9cxlcpbmrH0_62_310500000000005,train,True,100,50,1.94774329662323,255.1937713623047
9cxlcpbmrH0_87_253,train,True,100,49,2.209484577178955,250.9264373779297
9cxlcpbmrH0_98_344,train,True,100,50,1.9977617263793945,250.42745971679688
9dFEGb_RfwE_3_9335600907,train,True,100,50,1.3062130212783813,-28.333017349243164
9f6A3ucYArQ_0_0,train,True,100,1,2.057605266571045,260.5705261230469
9f6A3ucYArQ_11_9255,train,True,100,50,3.2111480236053467,283.82940673828125
9f6A3ucYArQ_17_5425,train,True,100,50,2.7841358184814453,283.74981689453125
9f6A3ucYArQ_4_7565,train,True,100,50,3.0064890384674072,284.0478820800781
9iRncKVM2PA_9_33,valid,True,100,7,0.7547517418861389,-5464.47998046875
9orb0lQnVW4_0_0,test,False,,,,
9pdyTplXwM4_0_0,train,False,,,,
9pdyTplXwM4_21_163,train,True,100,42,3.1855411529541016,138.4497528076172
9pdyTplXwM4_28_707,train,True,100,50,2.980259895324707,135.9930419921875
9pdyTplXwM4_33_920500000000004,train,True,100,50,2.922738552093506,146.08291625976562
9pdyTplXwM4_41_627,train,True,100,50,3.2724640369415283,135.70950317382812
9pdyTplXwM4_48_99,train,True,100,15,3.4294931888580322,137.99058532714844
9pdyTplXwM4_7_155,train,True,100,44,2.7056803703308105,138.27120971679688
9pzn93kdP_g_109_1145,train,True,100,50,2.30458664894104,-2378.995361328125
9pzn93kdP_g_130_405,train,True,100,50,2.233254909515381,-8792.337890625
9pzn93kdP_g_143_646,train,True,100,50,1.6758277416229248,-4448.93896484375
9pzn93kdP_g_149_1985,train,True,100,50,2.0240895748138428,-1059.42431640625
9pzn93kdP_g_14_219,train,True,100,50,2.23046612739563,-9169.29296875
9pzn93kdP_g_180_341,train,True,100,49,2.102794647216797,-9169.291015625
9pzn93kdP_g_20_6355,train,True,100,50,2.524495840072632,-313.01611328125
9pzn93kdP_g_63_407,train,True,100,50,2.3852999210357666,-8792.3330078125
9pzn93kdP_g_70_7165,train,True,100,50,1.9445503950119019,-313.7037658691406
9pzn93kdP_g_90_605,train,True,100,50,1.9307771921157837,-5392.2197265625
9sAoeFTKILY_14_2600907029,train,True,100,50,1.244036316871643,-1742.147705078125
9tX18DNC74w_0_0,train,True,100,1,-0.03662634640932083,307.01202392578125
9tX18DNC74w_19_976,train,True,100,50,4.282028675079346,244.8995819091797
9tX18DNC74w_33_366,train,True,100,50,4.274172306060791,268.9810791015625
9tX18DNC74w_66_55,train,False,,,,
9tX18DNC74w_76_408,train,True,100,50,4.200279235839844,258.55670166015625
9zBj8VkRBpE_0_390476190476,train,True,100,50,1.8767470121383667,227.83157348632812
9zBj8VkRBpE_24_8249433107,train,True,100,50,2.3849539756774902,227.94564819335938
9zBj8VkRBpE_34_20476190475,train,True,100,50,2.0043816566467285,227.71949768066406
9zBj8VkRBpE_38_2056689342,train,True,100,50,1.7942909002304077,227.84552001953125
9zBj8VkRBpE_3_98344671202,train,True,100,50,1.9723484516143799,228.0366973876953
9zWeMrfr-l0_0_0,train,True,100,1,2.121279239654541,211.30772399902344
9zWeMrfr-l0_3_115,train,True,100,34,2.181610584259033,199.02359008789062
9zWeMrfr-l0_46_755,train,True,100,50,2.3534929752349854,217.91192626953125
9zWeMrfr-l0_51_64,train,True,100,4,2.11133074760437,195.5950164794922
9zWeMrfr-l0_54_199,train,True,100,43,1.7502853870391846,195.6063995361328
A0aE2Gzym-M_1_927,train,True,100,50,3.443896770477295,248.59371948242188
A1lFJXUpxZo_0_0,test,True,100,1,1.045555591583252,-8083.31494140625
A1lFJXUpxZo_119_051,test,False,,,,
A1lFJXUpxZo_138_088,test,False,,,,
A1lFJXUpxZo_157_8485,test,True,100,50,1.5741682052612305,117.00634002685547
A1lFJXUpxZo_25_6745,test,True,100,50,1.4501914978027344,-48.20488739013672
A2E78CGi5TU_165_306,train,True,100,42,1.447890043258667,203.16148376464844
A2E78CGi5TU_16_025,train,True,100,3,1.4549484252929688,-8083.31103515625
A2E78CGi5TU_33_385,train,True,100,50,1.5059032440185547,-1785.7637939453125
A2E78CGi5TU_37_5025,train,True,100,50,1.751607894897461,36.9775276184082
A2E78CGi5TU_48_102,train,True,100,16,1.5420069694519043,-8083.31005859375
A2E78CGi5TU_62_17,train,False,,,,
A2E78CGi5TU_76_607,train,True,100,50,1.680510401725769,-459.7715759277344
A2E78CGi5TU_8_881,train,True,100,50,1.571211338043213,-956.6887817382812
A2E78CGi5TU_91_483,train,True,100,50,1.4463527202606201,-294.37353515625
A4dzxgHDhF0_9_24,train,True,100,5,1.6601554155349731,152.60569763183594
A6R6J8SJtBc_0_0124716553288,train,False,,,,
A6R6J8SJtBc_12_1249433107,train,True,100,50,2.8279244899749756,164.53208923339844
A6R6J8SJtBc_20_6455782313,train,True,100,50,3.659566640853882,164.50161743164062
A8c7q_P4jQg_20_475,train,True,100,50,1.685688853263855,157.7560577392578
A8c7q_P4jQg_47_094,train,True,100,14,1.8448398113250732,158.34515380859375
A8c7q_P4jQg_52_8775,train,True,100,50,1.722408652305603,135.18809509277344
A8plGi4rbxM_0_0124716553288,train,True,100,50,1.4279175996780396,269.9696960449219
A8plGi4rbxM_17_5027210884,train,True,100,50,1.4581427574157715,269.6630859375
A8plGi4rbxM_24_2972789116,train,True,100,50,1.7366920709609985,269.87298583984375
A8plGi4rbxM_34_2446712018,train,True,100,50,2.012892007827759,269.72906494140625
A8plGi4rbxM_5_5798185941,train,True,100,50,1.642235517501831,269.93505859375
A8plGi4rbxM_88_7009070295,train,True,100,50,1.845711588859558,269.2209777832031
AB1PbMaW03s_109_963,test,True,100,50,1.9182720184326172,-9169.2861328125
AB1PbMaW03s_115_3205,test,True,100,50,1.6816935539245605,-9169.271484375
AB1PbMaW03s_11_605,test,True,100,50,1.9408667087554932,-9169.291015625
AB1PbMaW03s_37_805,test,True,100,50,1.7992228269577026,-9169.2880859375
AB1PbMaW03s_41_8575,test,True,100,50,1.8400107622146606,-9169.2333984375
AB1PbMaW03s_4_91,test,True,100,26,1.9161534309387207,-9169.2939453125
AB1PbMaW03s_71_758,test,True,100,50,1.6901692152023315,-9169.2890625
AB1PbMaW03s_76_67349999999999,test,True,100,50,1.7329468727111816,-9169.2099609375
AB1PbMaW03s_81_74199999999999,test,True,100,50,1.8401942253112793,-9169.2099609375
AB1PbMaW03s_86_355,test,True,100,50,1.7114875316619873,-9169.291015625
AB1PbMaW03s_97_33,test,False,,,,
ABSC1JNdpTw_15_526,train,True,100,50,1.518495798110962,-208.4497833251953
ABSC1JNdpTw_30_811,train,True,100,50,1.7958680391311646,-39.500240325927734
ABSC1JNdpTw_57_77,train,True,100,6,1.7038495540618896,125.87356567382812
ABSC1JNdpTw_66_43,train,False,,,,
ABSC1JNdpTw_85_367,train,True,100,50,1.5181171894073486,126.10986328125
ACOlIiRdDyE_43_433,train,True,100,50,1.8019577264785767,119.53434753417969
ADYia28RrFU_16_5637188209,train,True,100,50,3.0128798484802246,51.091941833496094
ADYia28RrFU_1_65759637188,train,True,100,50,3.4414119720458984,51.088523864746094
ADYia28RrFU_23_7573696145,train,True,100,50,3.3639044761657715,51.086002349853516
ADYia28RrFU_27_7993197279,train,True,100,50,2.5841615200042725,51.63235092163086
ADYia28RrFU_31_1916099773,train,True,100,50,3.2873568534851074,51.786659240722656
ADYia28RrFU_33_5113378685,train,True,100,50,2.752779960632324,51.786659240722656
ADYia28RrFU_41_717687074850005,train,True,100,50,3.0897579193115234,52.236328125
ADYia28RrFU_50_318140589600006,train,True,100,50,3.7923474311828613,51.9132080078125
AG5EY8ZaFj4_10_258,valid,True,100,50,1.355725646018982,-2394.315673828125
AG5EY8ZaFj4_14_758,valid,True,100,50,1.8431986570358276,-507.90435791015625
AG5EY8ZaFj4_67_358,valid,True,100,50,1.5244784355163574,-132.7795867919922
AGFgaKPzjMQ_16_993499999999997,train,True,100,50,2.2386651039123535,107.80916595458984
AGFgaKPzjMQ_26_048,train,True,100,7,2.3300390243530273,-5464.4794921875
AGFgaKPzjMQ_38_614,train,True,100,50,1.8074215650558472,-915.0545043945312
AGFgaKPzjMQ_3_224,train,True,100,50,2.2039668560028076,-3757.044921875
AGFgaKPzjMQ_46_102500000000006,train,True,100,50,1.5886156558990479,107.41253662109375
AGFgaKPzjMQ_55_316,train,True,100,50,1.764643669128418,-2050.55078125
AGFgaKPzjMQ_8_997,train,True,100,50,2.2574868202209473,-687.9966430664062
AGM-hNupJik_0_0,train,False,,,,
AHU3PUztC_M_29_694,train,True,100,50,1.1088104248046875,-47.70833969116211
AIPqRuTjI4E_18_459,train,True,100,50,1.4249751567840576,168.3504638671875
AIPqRuTjI4E_57_022,train,False,,,,
AIPqRuTjI4E_70_721,train,True,100,50,1.3157868385314941,168.0974884033203
AIPqRuTjI4E_77_485,train,True,100,50,1.0240321159362793,167.91700744628906
AIPqRuTjI4E_86_006,train,False,,,,
AKofHsmxa1I_16_045,train,True,100,9,2.8511786460876465,257.9793395996094
AKofHsmxa1I_35_0075,train,True,100,12,2.6242332458496094,256.40771484375
AKofHsmxa1I_64_91499999999999,train,True,100,50,2.4886012077331543,231.61962890625
AKofHsmxa1I_84_07,train,False,,,,
ALlKbGE6BH0_20_515,train,True,100,50,3.606398344039917,-118.3989486694336
ALlKbGE6BH0_7_474,train,True,100,50,3.434922456741333,-306.6016540527344
APYv5s4ucd0_12_194,train,True,100,50,2.9063339233398438,-1043.4248046875
APYv5s4ucd0_28_058,train,True,100,9,3.018859386444092,-1822.7911376953125
APYv5s4ucd0_39_721,train,True,100,50,2.8788344860076904,283.26220703125
AQ4Pktv4-Gc_30_562,test,True,100,50,3.189253330230713,48.35356903076172
ARNWtLCbfW4_15_985,train,True,100,50,2.2944023609161377,-75.40210723876953
ARNWtLCbfW4_1_468,train,True,100,50,2.5479960441589355,-452.57012939453125
ARNWtLCbfW4_33_645,train,True,100,50,2.3153648376464844,114.75080871582031
ARNWtLCbfW4_8_643,train,True,100,50,2.4904348850250244,-263.9757080078125
ARNWtLCbfW4_90_745,train,True,100,50,2.11794114112854,304.0093078613281
ARNWtLCbfW4_97_1465,train,True,100,50,2.4074957370758057,304.1126708984375
ATfnMuJJDkk_0_79954648526,train,True,100,50,2.940484046936035,132.25747680664062
ATfnMuJJDkk_14_793877551,train,True,100,50,3.511643171310425,132.38580322265625
ATfnMuJJDkk_26_2716553288,train,True,100,50,3.0830445289611816,132.35423278808594
ATfnMuJJDkk_30_40340136055,train,True,100,50,2.876908779144287,132.4890594482422
ATfnMuJJDkk_33_93038548755,train,True,100,50,3.7004730701446533,132.4890594482422
ATfnMuJJDkk_38_02108843535,train,True,100,50,3.1284542083740234,132.71124267578125
ATfnMuJJDkk_3_354875283445,train,True,100,50,2.663137674331665,132.27725219726562
ATfnMuJJDkk_47_2040816327,train,True,100,50,2.6305267810821533,318.5855712890625
ATfnMuJJDkk_51_53537414965,train,True,100,50,3.4243671894073486,318.66864013671875
AVScVfLgNmw_0_0,train,True,100,1,1.7697510719299316,308.3557434082031
AVScVfLgNmw_17_422,train,True,100,50,2.031745672225952,549.5765380859375
AVScVfLgNmw_25_6095,train,True,100,50,1.8064727783203125,403.0368957519531
AVScVfLgNmw_31_151,train,True,100,36,1.8368971347808838,543.6002197265625
AVScVfLgNmw_34_604,train,True,100,50,2.1484198570251465,559.926513671875
AVScVfLgNmw_39_647,train,True,100,50,2.0417306423187256,559.927978515625
AVScVfLgNmw_5_585,train,True,100,50,2.058084726333618,544.5321655273438
AbNmF4RTzOI_12_752,valid,True,100,50,2.72147798538208,-192.73060607910156
AepwIhSbAws_0_0,train,True,100,1,-0.05440175533294678,-9169.2958984375
AepwIhSbAws_22_62,train,True,100,12,1.7055686712265015,-9169.2939453125
AepwIhSbAws_37_945,train,True,100,50,1.866193175315857,-742.7123413085938
AepwIhSbAws_60_8845,train,True,100,50,2.1211721897125244,13.600184440612793
AepwIhSbAws_81_327,train,True,100,50,1.866258978843689,-1116.234130859375
AgH84SNRx5s_1_23968253968,test,True,100,50,2.9962728023529053,192.46783447265625
AgH84SNRx5s_30_5929705215,test,True,100,50,3.0896661281585693,192.28045654296875
AggyS1coOb8_0_0,train,False,,,,
AggyS1coOb8_108_471,train,True,100,50,2.38877272605896,315.425048828125
AggyS1coOb8_7_734999999999999,train,True,100,50,2.1154191493988037,327.5211486816406
AjgDuPEp9sI_29_834,train,True,100,50,3.6538102626800537,214.84243774414062
AjgDuPEp9sI_58_967,train,True,100,50,3.3047428131103516,215.2308349609375
AlJX3Jw3xKk_33_555,test,True,100,50,1.7497845888137817,5.328436374664307
AlJX3Jw3xKk_41_497,test,True,100,50,1.8556100130081177,179.0625457763672
AlmUwZgY6bs_19_587,train,True,100,50,2.3414785861968994,-672.849609375
AlmUwZgY6bs_33_785,train,True,100,50,2.4186763763427734,-342.8377685546875
AmGocfFQfVE_0_0,train,False,,,,
AmGocfFQfVE_108_126,train,True,100,5,2.5991828441619873,218.50059509277344
AmGocfFQfVE_13_8,train,False,,,,
AmGocfFQfVE_29_4855,train,True,100,50,2.5753917694091797,223.0993194580078
AmGocfFQfVE_53_24,train,False,,,,
AmGocfFQfVE_68_655,train,True,100,50,2.424597978591919,219.8819122314453
AmGocfFQfVE_79_151,train,True,100,22,2.4416558742523193,218.12045288085938
AmGocfFQfVE_88_63,train,False,,,,
AmGocfFQfVE_8_2885,train,True,100,50,1.9841903448104858,223.56370544433594
An8x4UfwZ7k_31_53,test,True,100,6,3.86037540435791,-9169.29296875
An8x4UfwZ7k_37_4825,test,True,100,50,3.4713761806488037,162.12942504882812
Arh2TKRi_mg_102_2005,valid,True,100,50,2.582951784133911,-1228.6585693359375
Arh2TKRi_mg_119_011,valid,False,,,,
Arh2TKRi_mg_13_022,valid,True,100,3,3.3548457622528076,-9169.2919921875
Arh2TKRi_mg_153_512,valid,True,100,50,2.788867712020874,-6160.88623046875
Arh2TKRi_mg_164_478,valid,True,100,50,2.548901081085205,-6726.52197265625
Arh2TKRi_mg_50_756,valid,True,100,50,2.7774393558502197,-4450.189453125
Arh2TKRi_mg_54_259,valid,True,100,50,2.386944532394409,-9169.29296875
Arh2TKRi_mg_74_642,valid,True,100,50,2.6490318775177,-5023.41162109375
Arh2TKRi_mg_79_70150000000001,valid,True,100,50,2.9683678150177,89.56353759765625
Arh2TKRi_mg_87_9075,valid,True,100,50,2.9154038429260254,-94.50714111328125
Arh2TKRi_mg_93_5795,valid,True,100,50,2.8864548206329346,-281.5187072753906
AsrhHuCfvF4_0_0,train,True,100,1,1.6941813230514526,150.78631591796875
AsrhHuCfvF4_18_0915,train,True,100,50,2.5645205974578857,146.67019653320312
AsrhHuCfvF4_41_188,train,True,100,44,3.003912925720215,148.8585968017578
AuPCZlKBzq8_133_917,train,True,100,50,2.4841794967651367,363.5157775878906
AuPCZlKBzq8_140_10899999999998,train,True,100,50,2.96671199798584,367.6642761230469
AuPCZlKBzq8_160_38799999999998,train,True,100,50,2.5701847076416016,368.2967834472656
AuPCZlKBzq8_20_116,train,True,100,29,2.7626419067382812,365.2749328613281
AuPCZlKBzq8_95_035,train,False,,,,
AxNy9TeTLq8_0_0,valid,False,,,,
Az3e1Opu0LE_11_924,train,True,100,50,1.7636566162109375,256.84912109375
Az3e1Opu0LE_17_233,train,True,100,50,1.585163950920105,255.71969604492188
Az3e1Opu0LE_26_92,train,True,100,20,1.6948959827423096,258.9808044433594
Az3e1Opu0LE_35_312,train,True,100,50,1.618459701538086,255.88275146484375
Az3e1Opu0LE_41_229,train,True,100,50,1.7412331104278564,255.57174682617188
Az3e1Opu0LE_46_845,train,True,100,50,1.9714335203170776,257.08367919921875
Az3e1Opu0LE_50_343,train,True,100,50,1.3706461191177368,255.66844177246094
B1B71X_SmwY_0_0,train,False,,,,
B1B71X_SmwY_113_1855,train,True,100,50,2.776927947998047,-1844.08837890625
B1B71X_SmwY_119_82,train,False,,,,
B1B71X_SmwY_129_349,train,True,100,50,2.0339465141296387,-9169.291015625
B1B71X_SmwY_133_7885,train,True,100,50,2.797218084335327,-344.9178466796875
B1B71X_SmwY_143_14249999999998,train,True,100,50,2.6433279514312744,39.520442962646484
B1B71X_SmwY_150_8395,train,True,100,50,2.613598585128784,-157.96578979492188
B1B71X_SmwY_15_2725,train,True,100,50,2.1812808513641357,-1468.2080078125
B1B71X_SmwY_23_449,train,True,100,50,2.6645169258117676,-9169.291015625
B1B71X_SmwY_29_675,train,True,100,50,2.0834619998931885,-6351.74609375
B1B71X_SmwY_37_0185,train,True,100,44,2.379152297973633,-9169.2919921875
B1B71X_SmwY_43_1195,train,True,100,50,2.745379686355591,-3342.055419921875
B1B71X_SmwY_53_3215,train,True,100,50,2.4969568252563477,-1093.422607421875
B1B71X_SmwY_61_5425,train,True,100,50,2.3347578048706055,-530.1777954101562
B1B71X_SmwY_65_5735,train,True,100,50,2.3394620418548584,-529.9854736328125
B1B71X_SmwY_73_7345,train,True,100,50,3.3248343467712402,-345.7161560058594
B1B71X_SmwY_85_3885,train,True,100,50,2.5910415649414062,-904.40625
B1B71X_SmwY_99_162,train,True,100,19,2.5413496494293213,-9169.29296875
B1B71X_SmwY_9_7405,train,True,100,50,2.536734104156494,-533.3865356445312
B1PzCwfgXyU_29_8646258503,train,True,100,50,2.7633893489837646,7.2030839920043945
B1PzCwfgXyU_46_4868480726,train,True,100,50,2.9705567359924316,172.35989379882812
B9oeT0K92wU_23_239,test,True,100,50,2.31282639503479,563.9822998046875
BAi3ZJo5Vwg_106_739,train,True,100,50,2.4732136726379395,202.0367889404297
BAi3ZJo5Vwg_22_959,train,True,100,50,2.927119255065918,202.17930603027344
BAi3ZJo5Vwg_52_093,train,True,100,12,2.3645384311676025,199.8838653564453
BAi3ZJo5Vwg_60_001000000000005,train,True,100,50,2.655710458755493,206.09896850585938
BAi3ZJo5Vwg_9_171,train,True,100,49,2.589432954788208,202.31268310546875
BBSVLGf7zPI_11_37664399095,train,True,100,50,1.7894331216812134,160.2517852783203
BBSVLGf7zPI_27_9977324263,train,True,100,50,2.037821054458618,160.13868713378906
BBSVLGf7zPI_4_60090702948,train,True,100,50,3.3511836528778076,160.47230529785156
BB_VwJSg3AI_18_16,train,False,,,,
BB_VwJSg3AI_31_629,train,True,100,50,2.665947437286377,-55.0721435546875
BB_VwJSg3AI_42_884,train,True,100,50,2.479696035385132,106.1860122680664
BBoe8-HWPSw_0_0,train,True,100,1,2.0306556224823,271.4344177246094
BBoe8-HWPSw_14_19,train,True,100,1,2.2683656215667725,272.0299377441406
BBoe8-HWPSw_25_8535,train,True,100,50,3.502641439437866,273.9252624511719
BBoe8-HWPSw_32_1895,train,True,100,50,2.284538745880127,268.5470886230469
BBoe8-HWPSw_47_054,train,True,100,2,2.0650253295898438,270.8724670410156
BBoe8-HWPSw_7_336,train,True,100,50,2.142587423324585,268.2174987792969
BBoe8-HWPSw_84_659,train,True,100,50,2.2996108531951904,268.4065246582031
BBoe8-HWPSw_89_94800000000001,train,True,100,50,2.3191914558410645,276.3840637207031
BDCFV4EqHjY_17_9715,train,True,100,50,1.6154536008834839,134.72540283203125
BDCFV4EqHjY_5_599,train,True,100,50,1.6898635625839233,137.3090057373047
BJS5KCSowgU_19_497,test,True,100,50,4.850090980529785,-2820.972900390625
BJS5KCSowgU_37_037,test,False,,,,
BJS5KCSowgU_5_958,test,True,100,50,4.149419784545898,-1327.290283203125
BLFUj7_uy_0_0_0,train,False,,,,
BLFUj7_uy_0_100_734,train,True,100,50,2.550124168395996,145.7565460205078
BLFUj7_uy_0_10_888,train,True,100,50,3.1628611087799072,142.97828674316406
BLFUj7_uy_0_113_294,train,True,100,50,3.077275037765503,150.99127197265625
BLFUj7_uy_0_169_985,train,True,100,50,2.4156017303466797,143.6888885498047
BLFUj7_uy_0_190_4995,train,True,100,50,2.853651285171509,143.29246520996094
BLFUj7_uy_0_21_0395,train,True,100,50,2.727623224258423,146.96365356445312
BLFUj7_uy_0_26_222,train,True,100,50,3.2512993812561035,143.06333923339844
BLFUj7_uy_0_42_1765,train,True,100,50,3.137366533279419,144.42379760742188
BLFUj7_uy_0_57_351,train,True,100,50,3.23441743850708,149.17919921875
BLFUj7_uy_0_71_519,train,True,100,50,2.5693764686584473,147.06094360351562
BLFUj7_uy_0_77_202,train,True,100,37,3.081976890563965,145.26292419433594
BLFUj7_uy_0_95_584,train,True,100,50,3.0779523849487305,147.00401306152344
BMhG11CXgww_0_0,train,True,100,1,2.405317783355713,260.99078369140625
BMhG11CXgww_28_606,train,True,100,50,2.8994674682617188,246.64437866210938
BMhG11CXgww_38_48,train,True,100,3,3.079115629196167,253.52523803710938
BMhG11CXgww_41_603,train,True,100,50,2.8685109615325928,246.5406494140625
BMhG11CXgww_48_313,train,True,100,50,2.9895083904266357,245.0529022216797
BNaRO9g8ugQ_7_554,train,True,100,50,3.943594455718994,366.7298278808594
BR2pkk3TK-0_0_0,test,False,,,,
BR2pkk3TK-0_28_447,test,True,100,50,3.6269023418426514,286.398681640625
BRdw-_dbJXc_106_888,train,True,100,50,1.8902509212493896,298.3078308105469
BRdw-_dbJXc_38_324,train,True,100,50,2.699388265609741,298.6581726074219
BRdw-_dbJXc_47_723,train,True,100,50,1.8340649604797363,299.38897705078125
BRdw-_dbJXc_52_622,train,True,100,50,2.4898242950439453,299.3439636230469
BRdw-_dbJXc_57_322,train,True,100,50,2.46299409866333,298.5081481933594
BRdw-_dbJXc_6_167,train,True,100,49,2.041278600692749,-1439.751708984375
BRdw-_dbJXc_71_09,train,False,,,,
BRdw-_dbJXc_80_629,train,True,100,50,2.2264480590820312,299.3902282714844
BRdw-_dbJXc_93_688,train,True,100,50,1.7667213678359985,299.49774169921875
BRzjQHYWbSs_102_0655,train,True,100,50,2.0949013233184814,133.0540771484375
BRzjQHYWbSs_108_1115,train,True,100,50,2.080048084259033,131.96971130371094
BRzjQHYWbSs_111_8785,train,True,100,50,2.038029670715332,129.92396545410156
BRzjQHYWbSs_12_514,train,True,100,50,1.8121192455291748,-202.36026000976562
BRzjQHYWbSs_21_842,train,True,100,50,2.14695405960083,20.434844970703125
BRzjQHYWbSs_26_9365,train,True,100,50,1.856801152229309,17.599689483642578
BRzjQHYWbSs_35_521,train,True,100,50,1.8433345556259155,133.28001403808594
BRzjQHYWbSs_45_139,train,True,100,28,1.8908250331878662,132.98069763183594
BRzjQHYWbSs_4_262,train,True,100,50,2.211693525314331,-540.5748901367188
BRzjQHYWbSs_53_61,train,True,100,3,1.9349310398101807,126.44891357421875
BRzjQHYWbSs_59_267,train,True,100,50,2.282212734222412,131.50228881835938
BRzjQHYWbSs_78_673,train,True,100,50,1.958941102027893,133.12889099121094
BRzjQHYWbSs_86_6805,train,True,100,50,2.2022416591644287,130.5778045654297
BRzjQHYWbSs_8_2285,train,True,100,50,1.728436827659607,18.680339813232422
BRzjQHYWbSs_91_3895,train,True,100,50,2.173797845840454,130.4125213623047
BSKAHXFYF_I_19_407,valid,True,100,50,2.0909347534179688,-3044.52490234375
BSKAHXFYF_I_27_6445,valid,True,100,50,2.426443576812744,224.41744995117188
BSKAHXFYF_I_47_593,valid,True,100,50,1.7725260257720947,-1512.572265625
BSKAHXFYF_I_51_3955,valid,True,100,50,2.25205135345459,31.84479331970215
BSKAHXFYF_I_55_152,valid,True,100,29,2.161010980606079,-9169.2919921875
BSKAHXFYF_I_64_1265,valid,True,100,50,1.8989684581756592,-363.9331970214844
BSKAHXFYF_I_81_506,valid,True,100,50,2.170358180999756,-1321.7501220703125
BSKAHXFYF_I_8_672,valid,True,100,50,1.882617712020874,-1704.1217041015625
BTjV5dU_rfY_6_596,test,True,100,50,1.9805526733398438,335.4131774902344
BXqnWuDA3H4_0_0,train,False,,,,
BXqnWuDA3H4_21_991,train,True,100,50,1.9321091175079346,1.472959280014038
BXqnWuDA3H4_29_025,train,False,,,,
BZOB3r5AoKE_0_0124716553288,train,True,100,50,2.13545298576355,12.925525665283203
BZOB3r5AoKE_10_4287981859,train,True,100,50,2.503093957901001,12.826883316040039
BZOB3r5AoKE_26_4723356009,train,True,100,50,2.456192970275879,12.80737018585205
BZOB3r5AoKE_58_5195011338,train,True,100,50,2.4840567111968994,174.65573120117188
BaX10vbFhuU_75_6,train,False,,,,
BaX10vbFhuU_8_293,train,True,100,50,2.42987322807312,185.66014099121094
BaX10vbFhuU_96_153,train,True,100,17,2.027597188949585,184.99383544921875
BdqoZ5qpz0E_0_0,train,False,,,,
BdqoZ5qpz0E_103_965,train,True,100,50,3.1600141525268555,187.04486083984375
