sample_id,split,audio_frames,vision_frames,audio_temporal_var,vision_temporal_var,audio_all_zero,vision_all_zero,audio_nan,vision_nan,audio_inf,vision_inf
PZ-lDQFboO8_7,train,100,32,0.020925728604197502,1.0391089916229248,0.0,0.0,0.0,0.0,0.0,0.0
PZ-lDQFboO8_8,train,100,32,0.022514289245009422,1.037520408630371,0.0,0.0,0.0,0.0,0.0,0.0
PZ-lDQFboO8_9,train,100,32,0.025476789101958275,1.0327377319335938,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_1,train,100,32,0.026957163587212563,0.9827064871788025,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_10,train,100,32,0.018140750005841255,1.0030467510223389,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_11,train,100,32,0.04122665151953697,0.993977427482605,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_12,train,100,32,0.02673240564763546,0.9974458813667297,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_13,train,100,32,0.02800634503364563,1.004167079925537,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_14,train,100,32,0.03566041216254234,0.9876073598861694,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_15,train,100,32,0.03129475563764572,1.007800579071045,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_16,train,100,32,0.022716833278536797,1.0300244092941284,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_17,train,89,32,0.029240643605589867,1.0353447198867798,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_18,train,100,32,0.03429777920246124,0.9952126741409302,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_2,train,91,32,0.020597122609615326,1.0052306652069092,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_3,train,88,32,0.021827148273587227,1.0365233421325684,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_4,train,100,32,0.03649051487445831,1.0122532844543457,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_5,train,100,32,0.056259140372276306,1.0200304985046387,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_6,train,100,32,0.023596948012709618,1.0266050100326538,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_7,train,100,32,0.028068171814084053,1.0182225704193115,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_8,train,100,32,0.036834802478551865,1.0386478900909424,0.0,0.0,0.0,0.0,0.0,0.0
QN9ZIUWUXsY_9,train,93,32,0.028600400313735008,1.0081897974014282,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_1,train,100,32,0.03851841762661934,0.9959509968757629,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_10,train,100,32,0.026953982189297676,1.030126690864563,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_11,train,83,32,0.025663478299975395,1.0216782093048096,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_12,train,100,32,0.031090939417481422,1.0087051391601562,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_13,train,100,32,0.04776682332158089,1.0017985105514526,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_14,train,100,32,0.030820772051811218,0.9964916706085205,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_2,train,58,32,0.0202206838876009,1.0596197843551636,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_3,train,71,32,0.026769697666168213,1.0515248775482178,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_4,train,100,32,0.028733747079968452,1.0157517194747925,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_5,train,100,32,0.02208785153925419,1.0006450414657593,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_6,train,100,32,0.032441165298223495,0.9930859804153442,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_7,train,100,32,0.04192541167140007,0.9731721878051758,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_8,train,100,32,0.027941957116127014,1.0006800889968872,0.0,0.0,0.0,0.0,0.0,0.0
Qr1Ca94K55A_9,train,73,32,0.034062765538692474,0.976752519607544,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_1,train,100,32,0.03173030912876129,0.956869900226593,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_10,train,100,32,0.042789164930582047,0.9742030501365662,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_11,train,100,32,0.04855700209736824,0.9585908651351929,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_12,train,100,32,0.03364460542798042,0.9532257914543152,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_13,train,100,32,0.03181570768356323,0.9838874936103821,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_14,train,100,32,0.0286606103181839,0.9577411413192749,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_15,train,100,32,0.022759759798645973,0.9882423877716064,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_16,train,100,32,0.017034506425261497,1.0130293369293213,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_17,train,100,32,0.036056745797395706,0.997710108757019,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_18,train,66,32,0.020694956183433533,1.0278648138046265,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_19,train,59,32,0.02266814559698105,1.0249664783477783,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_2,train,100,32,0.0354139618575573,1.003684401512146,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_20,train,100,32,0.02308802865445614,0.9896502494812012,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_21,train,100,32,0.03955624997615814,0.9972437024116516,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_22,train,100,32,0.0424250066280365,0.9855169057846069,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_3,train,100,32,0.028344787657260895,0.9980684518814087,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_4,train,100,32,0.029046759009361267,0.9903719425201416,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_5,train,100,32,0.03103535808622837,0.9347524642944336,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_6,train,100,32,0.0310970451682806,0.9379168748855591,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_7,train,100,32,0.046695526689291,0.9862842559814453,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_8,train,100,32,0.03607957437634468,0.9683630466461182,0.0,0.0,0.0,0.0,0.0,0.0
Sqr0AcuoNnk_9,train,71,32,0.03416886553168297,1.0018765926361084,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_1,train,100,32,0.02037544548511505,1.0301101207733154,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_10,train,100,32,0.018499238416552544,1.035186529159546,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_11,train,100,32,0.02683466672897339,1.0508456230163574,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_12,train,100,32,0.022417820990085602,1.0246907472610474,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_13,train,100,32,0.01564686745405197,1.0478148460388184,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_14,train,100,32,0.02586747705936432,1.0123112201690674,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_15,train,100,32,0.019764328375458717,1.0415596961975098,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_2,train,63,32,0.02967052347958088,1.0667691230773926,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_3,train,100,32,0.024005943909287453,1.0204788446426392,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_4,train,100,32,0.020975902676582336,1.0537166595458984,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_5,train,78,32,0.030570099130272865,1.0434329509735107,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_6,train,100,32,0.021318882703781128,1.0400092601776123,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_7,train,51,32,0.01422672439366579,1.0594898462295532,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_8,train,100,32,0.01666628010571003,0.9849452376365662,0.0,0.0,0.0,0.0,0.0,0.0
TvyZBvOMOTc_9,train,100,32,0.03466257452964783,1.0141830444335938,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_1,train,28,32,0.03171985596418381,1.0463876724243164,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_10,train,100,32,0.018124012276530266,1.0144143104553223,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_11,train,100,32,0.02913619577884674,0.9542752504348755,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_12,train,100,32,0.04307781159877777,0.9645178318023682,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_13,train,100,32,0.030406052246689796,0.9884696006774902,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_14,train,100,32,0.035859089344739914,1.007870078086853,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_15,train,100,32,0.03131291642785072,0.985044538974762,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_16,train,100,32,0.018874533474445343,1.0157735347747803,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_17,train,100,32,0.019757259637117386,0.998826801776886,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_2,train,100,32,0.03555923327803612,0.8868634700775146,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_3,train,100,32,0.034680966287851334,1.024035930633545,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_4,train,100,32,0.03304252028465271,1.008151650428772,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_5,train,100,32,0.03746602311730385,0.9929459095001221,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_6,train,100,32,0.024914054200053215,1.015118956565857,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_7,train,100,32,0.02739141136407852,0.9716302156448364,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_8,train,100,32,0.03398909047245979,0.9851421117782593,0.0,0.0,0.0,0.0,0.0,0.0
VCslbP0mgZI_9,train,100,32,0.03133026137948036,0.9696940183639526,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_1,train,100,32,0.02102152444422245,0.9365266561508179,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_10,train,84,32,0.028852587565779686,0.9606921076774597,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_11,train,48,32,0.03022257424890995,0.9582043886184692,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_12,train,71,32,0.036010101437568665,1.0121822357177734,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_13,train,94,32,0.032835762947797775,0.9652409553527832,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_14,train,99,32,0.02067951112985611,0.9607449769973755,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_15,train,76,32,0.030157633125782013,0.9660680294036865,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_16,train,100,32,0.03199907764792442,1.0062510967254639,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_17,train,100,32,0.028286227956414223,0.9729284644126892,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_18,train,100,32,0.024340040981769562,0.9836017489433289,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_19,train,100,32,0.024020828306674957,0.9526461362838745,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_2,train,100,32,0.030020514503121376,0.9385712146759033,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_20,train,100,32,0.03041638433933258,0.9556975364685059,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_21,train,86,32,0.024976277723908424,0.9840209484100342,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_22,train,100,32,0.037166330963373184,0.9813835620880127,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_23,train,83,32,0.018956514075398445,0.9745656847953796,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_24,train,100,32,0.03370387479662895,0.9496161937713623,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_25,train,100,32,0.05494929477572441,0.9832175970077515,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_26,train,100,32,0.025239186361432076,0.9296966791152954,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_27,train,94,32,0.02347966469824314,0.96584153175354,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_28,train,100,32,0.02354382909834385,0.9717517495155334,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_29,train,100,32,0.022475451231002808,1.0169174671173096,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_3,train,100,32,0.026214106008410454,0.9563771486282349,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_30,train,100,32,0.018287958577275276,0.9562346935272217,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_31,train,100,32,0.01965561881661415,0.9951729774475098,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_32,train,71,32,0.026438163593411446,0.981635570526123,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_33,train,100,32,0.02851872146129608,0.9980000257492065,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_34,train,100,32,0.02261563204228878,0.9669444561004639,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_35,train,100,32,0.029525255784392357,0.9896364212036133,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_36,train,100,32,0.02429339848458767,0.9704380035400391,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_37,train,100,32,0.027205422520637512,0.9431723356246948,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_38,train,100,32,0.01994949020445347,0.9734229445457458,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_39,train,100,32,0.02915976010262966,0.9657478928565979,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_4,train,100,32,0.02648385427892208,0.9426239728927612,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_40,train,100,32,0.024258017539978027,0.9665449261665344,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_41,train,100,32,0.01788564771413803,0.9675433039665222,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_42,train,79,32,0.01796884648501873,0.982129693031311,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_43,train,100,32,0.01875457726418972,0.9871560335159302,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_44,train,69,32,0.029507704079151154,0.9449621438980103,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_45,train,100,32,0.033407196402549744,0.9552531242370605,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_46,train,81,32,0.023805096745491028,0.983755350112915,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_47,train,100,32,0.028499767184257507,0.9569621086120605,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_48,train,100,32,0.04578280448913574,0.9789475798606873,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_49,train,100,32,0.03772580251097679,0.9695973992347717,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_5,train,68,32,0.028527380898594856,0.9876453876495361,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_50,train,54,32,0.01936674676835537,0.9419509768486023,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_51,train,88,32,0.020594563335180283,0.9756680727005005,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_52,train,100,32,0.036399733275175095,0.9457277059555054,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_53,train,78,32,0.04037344083189964,0.9547927379608154,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_54,train,100,32,0.026354195550084114,0.9712526202201843,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_55,train,100,32,0.03517362102866173,0.9659131765365601,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_6,train,100,32,0.027336664497852325,0.9825059771537781,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_7,train,100,32,0.028903162106871605,0.9720749855041504,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_8,train,44,32,0.023215165361762047,0.9881277084350586,0.0,0.0,0.0,0.0,0.0,0.0
VbQk4H8hgr0_9,train,100,32,0.02366260625422001,0.9767402410507202,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_1,train,100,32,0.05161197856068611,1.0956339836120605,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_2,train,100,32,0.02016053907573223,1.086822509765625,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_3,train,100,32,0.030944520607590675,1.1088017225265503,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_4,train,86,32,0.032601919025182724,1.1111042499542236,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_5,train,73,32,0.028948143124580383,1.0980737209320068,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_6,train,100,32,0.04330824688076973,1.0953021049499512,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_7,train,100,32,0.03043523244559765,1.1007941961288452,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_8,train,83,32,0.021269073709845543,1.1110777854919434,0.0,0.0,0.0,0.0,0.0,0.0
Vj1wYRQjB-o_9,train,100,32,0.03068404458463192,1.1133235692977905,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_1,train,100,32,0.05802415311336517,1.0381269454956055,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_10,train,79,32,0.020009588450193405,1.0361226797103882,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_11,train,100,32,0.02319476753473282,1.007418155670166,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_12,train,100,32,0.023149339482188225,0.9982851147651672,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_13,train,100,32,0.03742814436554909,0.9659755825996399,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_14,train,100,32,0.0420873761177063,1.0104981660842896,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_15,train,100,32,0.02200995944440365,0.994614839553833,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_16,train,100,32,0.03560749813914299,1.0045524835586548,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_17,train,100,32,0.041088979691267014,1.0057637691497803,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_18,train,100,32,0.028071805834770203,1.0040355920791626,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_19,train,100,32,0.036223795264959335,1.0389926433563232,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_2,train,29,32,0.03674986958503723,1.0672823190689087,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_20,train,86,32,0.03437097743153572,1.017787218093872,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_21,train,64,32,0.017695117741823196,1.013408899307251,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_22,train,100,32,0.04169417545199394,0.9937073588371277,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_23,train,69,32,0.03092636726796627,1.0249428749084473,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_24,train,100,32,0.04099802300333977,0.9929652214050293,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_25,train,100,32,0.03054644726216793,1.0131677389144897,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_26,train,100,32,0.022243762388825417,1.0381135940551758,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_27,train,100,32,0.017911486327648163,1.0451710224151611,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_28,train,100,32,0.03030947409570217,1.002046823501587,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_29,train,100,32,0.021809125319123268,1.0115309953689575,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_3,train,100,32,0.018060101196169853,1.0565228462219238,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_30,train,73,32,0.025047048926353455,1.0505717992782593,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_31,train,100,32,0.03234602510929108,1.0398027896881104,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_32,train,100,32,0.02517731301486492,1.0193289518356323,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_4,train,100,32,0.026947135105729103,1.0209753513336182,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_5,train,100,32,0.02613210491836071,1.0118036270141602,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_6,train,68,32,0.034452736377716064,0.992273211479187,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_7,train,58,32,0.0266770888119936,1.0124657154083252,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_8,train,100,32,0.03468547388911247,1.0276892185211182,0.0,0.0,0.0,0.0,0.0,0.0
W8NXH0Djyww_9,train,100,32,0.0386832095682621,1.0244791507720947,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_1,val,100,32,0.02403283677995205,0.9877439737319946,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_10,val,100,32,0.028108127415180206,1.0032148361206055,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_11,val,64,32,0.02524104155600071,1.0041857957839966,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_12,val,100,32,0.023271111771464348,1.0286922454833984,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_13,val,100,32,0.020268462598323822,1.0075783729553223,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_14,val,100,32,0.03216414153575897,1.0160953998565674,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_15,val,100,32,0.023868979886174202,1.0094034671783447,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_16,val,100,32,0.024994784966111183,1.010741114616394,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_17,val,100,32,0.024685978889465332,0.9964311718940735,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_18,val,100,32,0.036272983998060226,1.0080920457839966,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_19,val,100,32,0.03298650309443474,0.9849005937576294,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_2,val,94,32,0.02102450467646122,0.9937076568603516,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_20,val,94,32,0.029028765857219696,1.0110840797424316,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_21,val,100,32,0.03393496945500374,0.9979708790779114,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_22,val,100,32,0.0223978441208601,1.0057642459869385,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_3,val,100,32,0.06074599549174309,1.0114986896514893,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_4,val,100,32,0.02674182690680027,1.011457920074463,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_5,val,100,32,0.027911655604839325,1.0091588497161865,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_6,val,100,32,0.04617546498775482,1.0017619132995605,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_7,val,100,32,0.033150047063827515,1.0102896690368652,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_8,val,100,32,0.034806717187166214,1.0207326412200928,0.0,0.0,0.0,0.0,0.0,0.0
WKA5OygbEKI_9,val,100,32,0.020223015919327736,1.0271543264389038,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_1,val,86,32,0.06243690848350525,0.9927852153778076,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_10,val,100,32,0.038067009299993515,0.9772506356239319,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_11,val,100,32,0.030890068039298058,0.941517174243927,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_2,val,100,32,0.024255095049738884,0.9637185335159302,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_3,val,100,32,0.027043217793107033,0.9777867197990417,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_4,val,73,32,0.03285953775048256,0.9606512784957886,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_5,val,88,32,0.021452218294143677,0.9978451728820801,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_6,val,79,32,0.026021534577012062,1.0075945854187012,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_7,val,100,32,0.017577044665813446,0.9814424514770508,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_8,val,100,32,0.029405048117041588,0.9713008999824524,0.0,0.0,0.0,0.0,0.0,0.0
X3j2zQgwYgE_9,val,100,32,0.042003143578767776,0.9816652536392212,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_1,val,100,32,0.042095303535461426,1.0385212898254395,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_2,val,100,32,0.052304819226264954,1.0466936826705933,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_3,val,94,32,0.036581672728061676,1.0345971584320068,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_4,val,100,32,0.02589982934296131,1.030336856842041,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_5,val,100,32,0.02565889246761799,1.0269768238067627,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_6,val,100,32,0.027071021497249603,1.0177669525146484,0.0,0.0,0.0,0.0,0.0,0.0
ZAIRrfG22O0_7,val,100,32,0.023582512512803078,1.0265636444091797,0.0,0.0,0.0,0.0,0.0,0.0
